EmployeeID,BenefitID,SatisfactionScore,Comments,neg,neu,pos,compound,Sentiment
345,23,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
432,3,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
2144,1,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
20,23,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
4830,15,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
2630,17,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
4508,15,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
574,9,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
1315,15,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
1047,10,1,Difficult to find suitable care.,0.287,0.345,0.368,0.1779,neutral
647,30,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
3677,3,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
3752,27,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1972,1,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2809,13,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
448,7,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
791,18,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
1036,20,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
2746,26,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
2310,16,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
3042,9,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
1435,25,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
163,19,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
4306,3,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
4738,3,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
4095,29,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
1066,28,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
3918,26,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
732,24,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
2161,21,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
2349,23,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
4580,2,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
4465,11,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
825,4,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
1332,18,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
4299,25,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
1741,17,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1905,19,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
4906,9,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
1297,27,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
989,16,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
1197,14,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
684,16,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
293,8,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
3416,15,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
279,25,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
197,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
1357,8,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
1551,2,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
3804,10,2,Limited availability.,0.655,0.345,0.0,-0.2263,negative
3431,17,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
4531,2,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
2447,24,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
1723,11,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
3869,7,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
2441,14,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
4497,30,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
1406,30,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
3082,8,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
2151,12,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
170,25,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
550,13,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
3265,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2461,3,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
9,3,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
2180,30,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
803,11,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
918,10,5,Very convenient and cost-effective.,0.0,1.0,0.0,0.0,neutral
3313,11,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
4972,18,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
575,15,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
182,20,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
3525,26,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
2730,9,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
3695,20,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
3395,23,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
3833,3,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
567,28,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
1038,21,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
1746,29,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
3297,6,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
1506,16,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
4836,15,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
4316,21,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
4377,17,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
890,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
3692,29,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
4578,15,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
1374,20,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
1234,28,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
1052,10,2,Limited availability.,0.655,0.345,0.0,-0.2263,negative
2193,3,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
2743,17,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
1688,3,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
2476,4,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
2663,11,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
828,18,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1175,12,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
765,4,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
670,14,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
3032,19,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
2947,7,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
358,25,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
738,16,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
2551,1,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
43,9,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
4275,20,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
633,20,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
1627,19,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
1345,22,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
3930,10,2,Limited availability.,0.655,0.345,0.0,-0.2263,negative
3421,10,1,Difficult to find suitable care.,0.287,0.345,0.368,0.1779,neutral
323,13,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
1925,1,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
3329,27,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
1993,7,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
1044,24,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
1463,9,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
147,23,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
2566,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
917,21,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
751,20,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
82,24,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
1159,23,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
2667,3,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
549,24,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
1774,11,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
3018,8,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
1923,18,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2050,16,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
2047,9,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
3175,12,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
3823,7,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
606,8,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
1682,11,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
4544,17,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
1674,7,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
2104,21,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
2505,7,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
496,9,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
4232,5,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
2861,5,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
2804,25,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
4129,1,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
2520,25,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
2454,11,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
871,22,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
3837,28,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
3152,4,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
1046,27,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
3762,13,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
4627,3,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
4698,17,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
4532,14,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
3603,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
869,26,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
2617,7,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
1711,6,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
854,13,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
1712,13,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
702,27,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
4006,3,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
4279,7,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
1281,15,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
3862,16,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
1644,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
2195,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
4912,28,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
1898,22,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
4690,21,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
1487,12,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
865,26,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
2780,9,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
1280,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
2515,13,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
2176,18,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
2758,12,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
3731,16,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
1424,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
137,19,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
4142,15,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
277,1,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1629,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
169,13,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
378,12,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
2683,21,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
2460,15,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
1034,19,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
3155,23,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
1625,17,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
1972,6,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2304,19,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
3652,19,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
4050,10,3,Helps a bit with childcare costs.,0.0,0.606,0.394,0.3818,positive
930,9,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
2653,26,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
1516,1,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
4938,4,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
3116,19,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
888,19,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
1872,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
1861,28,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
2708,24,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
4978,11,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
4567,16,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
1178,25,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
2171,2,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
3931,12,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
3517,19,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
2147,11,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
4120,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
4792,12,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
3297,10,1,Difficult to find suitable care.,0.287,0.345,0.368,0.1779,neutral
2874,6,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
4861,7,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
1633,11,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
3866,6,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
3055,12,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
788,23,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
4606,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
1777,8,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
1679,11,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
2163,2,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
3305,15,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
3029,3,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
1469,20,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
1401,9,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
285,11,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
691,1,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1516,29,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
1297,1,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
4094,20,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
953,29,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
3039,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
847,30,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
934,18,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
3128,5,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
621,5,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
1050,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
1941,2,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
2315,16,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
2680,29,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
1575,23,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
2872,4,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2615,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
479,6,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
4879,21,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
18,11,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
90,27,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
358,8,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
606,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
3896,28,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
2128,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
4863,6,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
705,23,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
433,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
397,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
682,13,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
1012,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2102,13,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
810,8,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
1694,15,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
3637,10,3,Helps a bit with childcare costs.,0.0,0.606,0.394,0.3818,positive
1331,12,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
4020,3,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
1483,11,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
937,25,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
2498,23,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
93,16,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
16,2,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
2829,9,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
87,16,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
3071,30,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
2453,9,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
3062,8,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
2822,17,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
2815,19,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
4065,27,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
1909,15,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
1151,12,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
3409,27,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
882,11,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
1568,28,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
855,12,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
4709,14,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
2128,5,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
